,title,author,day,genre,story,platform,t_image,ID
159,보스몹은 죽을수록 강해진다,조커,"화, 목, 토, 일",소년만화,"사고로 의식 불명 상태가 된 소년, 하늘. 그를 살릴 유일한 방법은 세이버 온라인 플레이를 통한 뇌파 자극 뿐. 그러나 하늘은 데이터 오류로 플레이어가 아닌 몬스터로 빙의되고 마는데 .7 멧돼지 ? 장난해?! 자꾸만 플레이어의 손에 죽는 하찮은 몬스터가 된 하늘을 가엾게 여긴 게임 마스터는 그에게 보상을 하사한다. 34 네게 필드 보스 몬스터가 될 기회를 주지. 34 죽을 수록 강해져서 돌아오는 몬스터가 되어버린 그의 운명은?!",카카오페이지,bCDzB1/hy41LWPVXZ/OCsUpd4hbUUejfS7q9bak1,56317834
160,적소신검,"제갈태극,풍대냥","화, 목, 일",액션무협만화,"사부님의 명령에 따라 소씨 가문의 데릴사위가 된 현무, 하지만 무인의 기가 전혀 느끼지지 않아 폐물이라고 무시당하기 일수지만 딱히 신경 쓰지 않는다. 애초부터 사랑 없는 혼인이기에 약속한 3년만 채우고 사라질 예정이다. 그러나 조용히 지내고 싶은 현무와는 달리 자꾸만 심기를 건드리는 사람들, 현무의 실력과 정체가 드러날수록 놀라움을 금치 못하는데 그는 과연 적소신검의 단서를 찾고 10대 신검까지 모을 수 있을까",카카오페이지,btQzDd/hyQ9LJNgup/mNDtHmo9Zd22MqnK3cmcA0,56367104
161,영존지자,"영훤,이아곽","화, 토",소년만화,"무료한 고교 생활을 보내고 있는 평범한 고등학생 남강우는 갑작스런 교통사고를 당해 이세계로 환생한다. 소설과 게임 속의 강해지기만 하면 부와 명예를 얻을 수 있는 주인공을 동경하던 그가 환생한 세상은 바로 그가 원하던 무림 세계였다. 게다가 알고 보니 부모님은 이 세상에서 최강자로 통하는 영존이었던 것. 하지만 한 가지 변함 없는 사실이 있었는데, 그것은 이 세상에서도 전생과 마찬가지로 학교에 가야 한다는 것이었다. 주인공 버프를 풀로 때려맞은 남강우의 학교생활은 39 아싸 39 였던 전생과는 180도 달라졌는데...",카카오페이지,fzIu9/hy41N715R7/LB6bbtsNIXmnpgvyYhkLN0,56688376
162,폭군이 내 새끼가 되었습니다,"에너지 스튜디오,품과바람(고래문학)","화, 토",로판만화,"천 년 전 황후 한이말로 환생한 한예인, 불우했던 그녀의 삶을 안타깝게 여긴 신이 자비를 내려준 것이라 생각했는데 34 한이말, 네가 도망칠 곳은 없어. 어서 죽어줘야겠어! 34 그녀는 믿었던 황제에게 배신당한 걸로 모자라 피도 눈물도 없는 폭군, 강지결의 손에 죽음을 맞이하게 된다. 그런데... 눈을 뜨니 이곳은 냉궁, 게다가 이번엔 어린아이가 되어버렸잖아?! 거울 속으로 보이는 앳된 얼굴과 작은 손에 당황하기도 잠시, 주린 배를 채우려 궁 곳곳을 쏘다니던 그녀의 앞에 나타난 귀여운 꼬마. 어라...? 잠깐만, 강지결이 왜 여기에 있어!? 34 누나, 나 버리지 마요... 네? 34 한이말은 귀요미가 되어버린 지결을 다정남으로 잘 키워낼 수 있을까?",카카오페이지,iKytw/hyCve0EIOG/Os3epFu7eKTkLJqrE1cmr0,55107439
163,이 남자 이 여자의 연애방식,LHW,화,로맨스만화,"39 이 세상에서 제일 무서운 것 그건 바로 여자! 39 가진 것 없이 진 빚만 1,700만원이라 별 수 없이 알바를 뛰는 여대생 주예승. 보이쉬한 외모 때문에 남자로 오해 받는게 일상이다. 그런데, 그런 그녀에게 영문모를 손님이 갑자기 키스를?! 아무리 사정이 있다지만 갑자기 첫키스를 빼앗다니 용서못해! 범상치 않은 이 남자 서우현과 보이쉬한 매력의 주예승의 환상 케미 로맨스!",카카오페이지,uCMIu/hyCvgYlYC8/CQ4vl4LMZ33GWtcFFCC0Sk,53786760
164,"독점계약입니다만,",검틱,화,BL/GL만화,고급 호텔 화장실에서 우연히 만나게 된 사회부 기자 황인찬과 유명 소설가 기태범. 위험하다. 본능적으로 위험을 감지한 인찬은 그를 피하고 싶지만 웬일인지 이 소설가는 자꾸만 인찬을 끌어당기는데 도망치려 해도 절대 벗어날 수 없는 기태범과의 계약의 굴레! 황인찬의 인생은 앞으로 어떻게 되는 걸까? 세련된 그림체와 매력적인 캐릭터로 독자를 사로잡을 2017년 카카오페이지 멘토링 만화제작지원공모전 당선작!,카카오페이지,DputX/hyATq9pwGA/gz7K8IBZmgQ1Pj0E0ygAjk,51478643
165,G 혼자만 레벨업,A-soul HAN CHAO,화,소년만화,"숱한 연애 게임 플레이 경험이 있음에도 불구하고 유소영은 모태 솔로 20년 차라는 기록을 세우게 된다. 게임 속 연애 스킬을 십분 활용해 좋아하는 남자에게 고백해보지만 어쩐지 오프라인에서는 전혀 도움 되지 않는 듯하다. 유소영은 고백에 대한 대답도 듣지 못하고 감전사로 인해 이 세계로 떨어진다. 다른 사람들의 눈에는 보이지 않는 화면과 들리지 않는 음성까지, 유소영은 본능적으로 이곳이 평범한 이 세계가 아님을 알아차린다. 이 세계 플레이어로 변신한 유소영, 과연 이번 게임의 결말은?",카카오페이지,v3s6S/hyQ9SI9imc/WJwCK2uWqps8pYX6aySOk0,56615789
166,에이스튜던트,"사이,강갱",화,드라마만화,34 선생님! 저를 다시 1등으로 만들어 주세요! 34 어려서부터 자신을 괴롭혀왔던 1등에 대한 강박과 트라우마로 괴물이 되어버린 장규현. 1등이 아니고선 살아갈 수 없던 치열하고 처절한 그의 이야기가 시작된다.,카카오페이지,cMT7Aw/hyF3bsOirg/0yULKCEKZT77Fi1KXMHyuk,56037034
167,"이 말세의 구세주, 나란 남자","신성LL,명만천하","화, 목, 일",소년만화,"취준생 강새벽은 벼락을 맞은 뒤로 전기를 이용해 이세계로 이동하거나, 작은 공간을 만들 수 있는 능력을 가지게 된다. 어느 날 괴물들이 우글거리는 말세에 간 강새벽은 그곳에서 황금을 찾아 돈을 벌기로 결심한다. 그러다 우연히 발견한 집에서 굶어 죽기 직전인 여인을 구하게 되고, 서로의 목적을 위해 둘은 한 팀이 되어 이세계의 괴물들과 싸우게 되는데...",카카오페이지,gVmFR/hyATysXJl1/z51ZGgqBS5KKnXO0bNKhj0,54000132
168,해피 엔딩까지 한 걸음,벽공우,화,로맨스만화,부탁이에요. 1년만 기다려주세요! 혜문병원 3년차 레지던트 비나는 10살 연하 희운에게 고백받다?! 어릴 적부터 알고 지내던 사이인 비나와 희운. 함께한 시간이 길어 비나의 마음은 더욱 혼란스럽기만 하다. 그러던 중 비나의 룸메이트인 간호사 선아마저 대학생 연하 남자친구에게 청혼을 받는데 ?! 우리 둘은 좀 위험하지 않니?! 고민이 많은 연상녀와 돌진 연하남의 사랑 이야기! 해피 엔딩까지 한 걸음 벽공우 학산문화사,카카오페이지,ce464/hyVkDHGO9p/yK8swY8cEKb5XnJbIzMJE1,56017523
169,그 황제가 남편을 만드는 법,"지진,화과",화,로맨스만화,"천하가 내 발 밑에 있었다. 눈에 차는 미남을 손끝으로 부렸다. 무소불위의 권력을 누리던 여제였건만, 어느날 갑자기 모든 걸 잃는 불행이 찾아온다. 사람들이 내 얼굴을 보고도 모른 척하고, 암살자의 살의가 시시각각 조여온다. 그러다 마지막에 몸을 숨긴 곳은 앙숙의 집이었는데! 그런데 이 앙숙, 사실 내 취향이다.",카카오페이지,dossLh/hyF23Hmwek/ZacAzBnKXGGYrU9iXLpkIk,55125856
170,열세 번째 밤,시리얼,화,로맨스만화,"500년의 역사를 가진 나라, 란 제국. 건국 당시 황제를 도와 기틀을 마련한 4대 가문 중 주 가문의 딸이지만 태어나자마자 버림받아 빈민가에서 자라난 삵. 정신이 온전치 못한 노인의 첩으로 팔려 갈 위기에 처한 삵 앞에 삵과 똑같이 생긴 귀족 아가씨가 쌍둥이 언니라며 나타난다. 생명이 꺼져가는 희연은 19년 만에 만난 쌍둥이 동생, 삵에게 자신의 대역을 부탁하는데 .",카카오페이지,S4Ss5/hy41FP1JZI/xqCOyfM19jcgdBbUkflNKK,53648484
171,"그곳에, 네가[독점연재]","null,최수현",화,로맨스만화,"작은 섬 백월도, 조용하고 간결했던 동화의 시간. 하지만 할머니의 죽음과 그녀를 찾아온 성북동 할머니의 제안. 갑작스러운 상경은 그녀의 일상을 흔들어놓는데 . 어제 태헌이 그 자식, 너한테 인사도 제대로 안 하지? 태헌이요? 아 큰손자분이요? 응. 내가 배에서도 말했지? 걔는 그냥 상대하지 마. 그냥 여기 같이 사는 이상 안 부딪치는 게 상책이다. 너는 그놈 당해내기 힘들어. 성북동 그 집에 사는 세 남자. 동갑내기 삼수생, 막내 명헌, 눈웃음이 매력적인 둘째 제헌. 그리고 무서우리만큼 반듯하고 잘생긴 남자, 첫째 태헌. 당장 짐 싸. 일단 호텔로 가고, 있을 곳은 내일 알아봐줄 테니. . 내 말 안 들려? 제때제때 대답 안 하면 죽일 듯 보는 눈은 손자나 할머니나 똑같았다. 들리는데요. 뭐? 뜻밖의 당돌함에 그도 자세를 바꿨다. 왜 대답이 없지? 못 나가겠다는 건가? 태헌은 곤란한 상황에 먹잇감 밀어넣고 즐기는 사자처럼 쉴 새 없이 그녀를 몰아댔다. 그런데 그 인형이 의외였다. 목소리가 작은 거 빼고는 말이나 행동이나 그의 예상을 벗어났다. 대답을 안 하는 게 아니라 못 하는 거예요 . . 할머니가 절대로 아저씨 상대하지 말라고 했거든요. 그래서 말 못 해요. 죄송합니다. 그와 그녀, 두근두근 동거를 시작하다!",카카오페이지,S7bzf/hyLjeEmZON/Z5FdkWTDdvJAfOKnFJ8au1,55997112
172,정신병동에도 아침이 와요,이라하,화,드라마만화,마음의 위로가 필요하신가요? 실제 간호사의 경험을 바탕으로 한 힐링드라마 웹툰 정신병동에도 아침이 와요 간호사 39 시나 39 가 이야기 하는 정신병동과 마음시린 우리들 이야기 당신은 어떤 마음의 상처가 있나요?,카카오페이지,e5Jwh/hyEdjeBarr/MpK2xXMK29GBx5aHLOTkEK,54968487
173,우리 결혼부터 합시다,찰아스튜디오,"화, 목",로맨스만화,"뭐 하나 잘 풀리는게 없는 무명 배우 임소희는 우연히 영화 관계자들이 모인 파티에 초대되었다. 특히 현재 가장 잘나가는 배우 오정우가 참석하는 자리라 본인을 어필할 수 있는 가장 좋은 기회였다. 하지만 술이 웬수지, 그녀는 전혀 모르는 남자 오정택과 하룻밤을 보내게 되는데... 한편, 여성 공포증으로 여자를 만질 수 없었던 오정택은 어젯밤 상황이 당황스럽기만 하다. 그리고 그 사실을 알게 된 그의 가족들은 임소희가 운명적인 여자라고 생각하며 그녀와의 결혼을 추진시킨다. 집안의 사생아로 기댈 곳 없는 외로운 그녀와 모든 걸 다 가졌지만 사랑하는 여자조차 만질 수 없는 그. 한번의 만남으로 결혼하게 된 그들의 결혼 생활은 과연?!",카카오페이지,6l3wp/hyCvi9A4Lj/vLPlkcjUkD0cE02QZ1JMq0,54005100
174,천존! 도시에 재림하다,"구우,연만동만",화,소년만화,"허영심이 가득하고 악질 중의 악질이었던 인간쓰레기 강준우는 찢어지게 가난한 집안에서 태어나 가족들에게 항상 누만 끼치는 존재다. 그러던 어느 날 강준우가 한 명문세가의 자제를 건드리는 바람에 그의 가족은 죽음이라는 비극을 맞이하게 됐고, 강준우는 후회와 자책에 빠져 살아가게 된다. 5000년 뒤, 그는 수선계에서 유명한 자미천존 으로 거듭나며, 신선이 될 수 있는 문턱에 이르게 된다. 하지만 그는 지난 날의 모든 수행을 포기한 채, 5000년의 세월을 거슬러 20살이었던 그날로 타임슬립 한다. 그렇게 지난날의 잘못을 뼈저리게 후회하고 뉘우치며, 전생의 여한을 풀기 위한 강준우의 현대판 선인 전설이 시작된다.",카카오페이지,53mi6/hyCvfdqfqO/hQBZrWyXcQEEkVsos6wNnK,54504623
176,역천사신,소명태극,화,액션무협만화,"현맥으로 정해진 힘이 곧 지위인 세상에서, 소태화는 망가진 현맥으로 가문의 후광조차 받지 못한 열등감 덩어리로 자라난다. 그런 소태화는 유운성 최고 미인과의 혼삿날, 질투에 미친 소태진에게 독살당한다. 유운성과 멀리 떨어진 어느 대륙에서 갓난아기로 환생한 소태화는, 명의의 손에서 태운이라는 이름으로 자라게 된다. 허나 천독주라는 보물 때문에 사부를 잃게 된 태운은 복수를 다짐하며, 천독주를 빼앗기지 않으려 절벽에 몸을 던졌는데 눈을 떴더니, 독살 당한 직후 혼삿날이 아닌가! 그 와중에 빼앗기지 않으려 삼킨 보물 천독주와 몸이 동화 되었는데 과연 소태화는 망가진 현맥을 고치고 모두에게 무시당하던 인생을 고쳐낼 수 있을까?",카카오페이지,GrHU6/hyEdeLAH62/JrPGEjhpsMDgUaFkQYSdW1,55621949
177,적국 황제의 노예가 되었습니다,"일타홍,서지하,이정운",화,로맨스만화,"조국을 지키려면 적국의 황제를 암살해야 한다. 북방 연의 황제 란은 지혜와 용기, 아름다운 용모를 가진 여인을 공녀로 보내 미인계로 적국의 황제를 함락할 계획을 세우는데...... 적국 황제가 원한 여인은 다름 아닌 란이었다. 오만하고 무도한 사내. 긍지 높은 그녀를 주제도 모르고 감히 탐하는 야만스럽고 어리석은 짐승. 란은 자신의 정체를 숨긴 채 공녀가 되어 직접 적국의 황제 오르한을 암살하기로 한다.",카카오페이지,bvffct/hyCvgdd2El/jrsVmGSnMu0YATUKgLpIv1,55199623
