,title,day,genre,story,platform,Thumbnail
618,천사의 섬,완결,,"하염없이 섬에서 표류하는 주인공. 그러던 어느날, 그의 앞에 천사가 나타난다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/49/c2/2x/dd77f60a-0ba1-4ecc-aea1-a496e3faddf5
619,무림수사대,완결,,이충호 작가의 6년만의 컴백작 무림수사대,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/39/c2/2x/51f7b6b7-a584-4ca2-91f0-afbf98c42b8c
620,교수인형,완결,,"아마추어 작가 코너 나도 만화가 , 도전 만화가 에서 폭발적인 인기를 모았던 작품",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/41/c2/2x/425f5480-5411-42f1-8c6f-27d739e31001
621,데자뷰,완결,,작가의 첫번째 웹툰 도전 데자뷰! 감동을 원하는 독자들께 추천합니다,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/62/c2/2x/af96906c-5e2a-418e-bade-ce85408844e8
622,울트라병장,완결,,리얼코믹 메카닉 만화. 울트라 병장은 대한민국의 평화를 지킬수 있을 것인가,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/42/c2/2x/7eca46fd-9a53-4513-b59a-dd6d083b4099
623,블러드 오션,완결,,형과 동생들을 찾아 우주를 배회하는 이연의 행로는 어떻게 될 것인가.,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/28/c2/2x/6b9d6a18-7b22-4050-adc2-51e1c247805b
624,"봄, 가을",완결,,"봄, 가을 은 죽는남자 에서 보여줬던 이림 작가 특유의 시적인 전개와 코믹함이 묻어난다",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/38/c2/2x/c22e0a02-8875-411f-b71d-211884113ec3
625,커피 앤 페이퍼,완결,,"20대라면 누구나 고민할 법한 진학, 사랑에 대하여...",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/32/c2/2x/5bc16bfc-5bab-4473-834a-785c4aa37903
626,도로시밴드,완결,,도로시와 그녀의 밴드 맴버들이 안내하는 환상의 나라로 떠나보세요,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/24/c2/2x/7502e80c-971a-4c3d-bd25-f0b3e01c16a4
627,브이,완결,,어린 시절 우리의 영웅 태권브이의 당당한 귀환!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/29/c2/2x/fa7c08e2-243d-4ee5-acd3-53179cbc0b32
628,그대를 사랑합니다,완결,,순정만화 3번째. 강풀의 손끝에서 나오는 어른들의 사랑이야기,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/35/c2/2x/df64af4d-5e40-4e98-9293-6eefdba3a147
629,오리우리,완결,,청년백수 솔로 탈출기 남아돌아 의 히어로 캐러멜 작가의 두번째 작품,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/23/c2/2x/7cbe2915-2937-4092-b14f-5c4b7186a778
630,도깨비,완결,,2006 디지털 만화공모전 대상에 빛나는 네스티캣의 데뷔작,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/27/c2/2x/846a65b2-363e-4155-bd57-384fcdcddf04
631,죽는남자,완결,,"100일 동안 주어진 시간, 모든 것을 나누어주고 떠날 채비를 준비하는 남자",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/20/c2/2x/fca72a0b-8d5b-45e0-807c-1c75e4baf998
632,스멜스 라이크 30 스피릿,완결,,고리타 작가 특유의 개그코드로 우울한 현대인의 자화상을 즐겁게 편곡 한 작품,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/26/c2/2x/0dc17426-b336-437f-8e41-87c7170534f9
633,26년,완결,,5.18이라는 민감한 소재를 다루면서 대중적 재미를 놓치지 않아 많은 박수를 받은 작품,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/21/c2/2x/4e8a99dd-aa1a-44b8-9fd3-9a0a0d3f842d
634,심인애씨의 소유,완결,,놀아죠패밀리 로 사랑을 받았던 남지은 작가의 두번째 작품,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/16/c2/2x/82f77daf-9d81-4b2e-bd0d-ad8873c8edfc
635,남아돌아,완결,,남아돌아 는 젊은 층에게 많은 인기를 누리고 있는 캐러맬 작가의 데뷔작,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/9/c2/2x/caf5ba03-701c-4925-9b5d-e9cd7abdfe98
636,타이밍,완결,,"이 작품을 보는 순간, 여러분이 알고 있는 시간의 개념은 무너질 것이다.",카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/13/c2/2x/37d3aea7-4529-4340-8d50-fee485ac9ea4
637,놀아죠 패밀리,완결,,네티즌들과 재밌고 감동적인 이야기를 나누고 싶은 남지은 작가의 데뷔작.,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/5/c2/2x/e4ace077-183d-4792-b6b8-59a64a4fc2d5
638,바보,완결,,강풀 순정만화 씨즌2 바보. 겨울내내 가슴 속에 따뜻한 사랑과 웃음을 심어주었던 작품,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/8/c2/2x/539f8da3-bcda-4319-97c5-ef0c72f77151
639,아파트,완결,,강풀만이 그려낼 수 있는 만화속 공포. 2006년 영화로 제작되어 화제를 모으기도 했다.,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/6/c2/2x/7eea9dce-8c7a-4676-a95f-d7458410fbbb
640,순정만화,완결,,강풀 작가의 대표작품인 순정만화 . 2004년 최고의 히트작품,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/4/c2/2x/6de57c2b-f9ae-4a74-85da-9277dad19700
641,노력의 卍(만),완결,,만년 낙제생 태원 . 그의 목표는 아픈 누나를 치유하기 위해 세상을 지배하는 천중궐의 신관이 되는 것. 신관을 뽑기 위해 뇌왕신 의 강림제가 얼마 남지 않은 날 호족이 마을을 침입했다. 빼앗고 죽이는 혼란 속에서 누나를 지키기 위해 집으로 뛰어가는 태원이 마주한 사람은 바로 뇌왕신. 생명을 바쳐 뇌왕신을 얻었지만 자신의 누나는 지키지 못했다. 목표를 이뤘지만 목적을 잃어버린 태원에게 천중궐 황제가 건넨 달콤한 제안. 천중궐의 꼭대기 층으로 올라오면 살아있는 누나를 만나게 해주마. 100층에서 이제 1층으로 올라가야 한다. 만년 낙제생 태원은 과연 각 층의 신관을 이기고 누나를 다시 만날 수 있을 것인가?!,카카오웹툰,https://kr-a.kakaopagecdn.com/P/C/1932/c2/2x/75b67162-2561-4410-877d-efe00df6d6d8
