title,writer,illustrator,genre,story,platform,thumb,url
급식러너,슬랭킷,슬랭킷,판타지,게임이 현실이 되어버린 세상. 학생들은 점심시간마다 급식실로 질주하는 러닝액션 게임 ‘급식러너’에 열광해있다. 하지만 게임셔틀인 민호에겐 매일의 점심시간이 지옥인데...  그때 민호 앞에 나타난 급식러너의 서버운영자 새나의 제안! “퀘스트를 클리어하면 게임셔틀에서 해방시켜줄게.” 자유를 위한 민호의 치열한 질주가 시작된다!!! 2020 지상최대공모전 대상 수상 작품!,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/770030/thumbnail/thumbnail_IMAG10_96a01ef0-a2cd-4c4e-ada7-76ab6bb9fae7.jpg,https://comic.naver.com/webtoon/list?titleId=770030&weekday=tue
다꾸남,코츠,코츠,로맨스,"다부진 체격에 무뚝뚝한 체대생 강연우. 그에게는 비밀이 있었는데, 그건 바로 예쁘고 귀여운 것을 좋아한다는 것이다.  그런 그의 취미는 바로 다이어리 꾸미기(다꾸)!  SNS 상에서 ‘딸기요정’으로 유명한 그는 문구 축제에 좋아하는 작가님의 신작 스티커가 나온다는 얘기를 듣고 직접 가게 된다.  그리고 곧 강연우는 작가님에게 딸기요정이라는 사실을 들키고 마는데...",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/775328/thumbnail/thumbnail_IMAG10_365262f2-48e2-43ca-b083-6aa1f419fb35.jpg,https://comic.naver.com/webtoon/list?titleId=775328&weekday=tue
연애는 전쟁!,윤솜,와리,로맨스,"""우리, 내기 하나 할까? 서태현한테 먼저 고백받는 쪽이 이기는 걸로."" 용모 단정, 성적 우수, 교내에서도 유명한 남녀 쌍둥이 '시연'과 시언' 완벽한 두 사람이 평범한 남고생 '태현'의 마음을 두고 내기를 시작하게 된 이유는? 그리고 이들을 거부하는 '태현'의 숨겨진 비밀은…?! 조금은 특별한 서스펜스 로맨스!",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/765822/thumbnail/thumbnail_IMAG10_b927d866-6eed-4274-9625-1e6dae5f4149.jpg,https://comic.naver.com/webtoon/list?titleId=765822&weekday=tue
풋내기들,신여름,신여름,로맨스,"스무 살의 봄, 새봄은 두근거리는 마음으로 대학교 인근의 셰어하우스에 입성한다.  그곳에서 외모와 성격이 전혀 다른 룸메이트 희주 그리고 최애 라욱과 똑같이 생긴 이상형까지 만난다.  풋풋하지만 많은 것이 서툴렀던 스무 살, 우리들의 이야기!    첫사랑의 설렘을 가득 담은 셰어하우스로 놀러 오실래요?",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/764622/thumbnail/thumbnail_IMAG10_3bd9ada1-fdb7-473a-a589-d92b2fb67d94.jpg,https://comic.naver.com/webtoon/list?titleId=764622&weekday=tue
고등매직,잭형,잭형,개그,"평범한 고등학생인 '마삼룡'의 집에 갑자기 삼촌이 찾아온다. 삼룡의 가족과 함께 지내게 된 삼촌은 어느날 엄청난 비밀을 폭로하게 되는데, 그것은 바로 삼룡의 가족이 마법사 집안이었다는 것! 마법과 함께 펼쳐지는 삼룡과 삼촌의 코믹 에피소드!",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/773085/thumbnail/thumbnail_IMAG10_254861fa-aebc-4968-8f5a-dd0c0e6a8698.jpg,https://comic.naver.com/webtoon/list?titleId=773085&weekday=tue
지원이들,구리,구리,일상,"평범한 고등학생 정지원은 자신과는 조금씩 다른 '지원이들'을 만난다. 천사 같은 유지원과 웃긴 김지원, 완벽한 친구들을 사귀었다고 생각했는데... 왜 자꾸 비교하게 되고 질투가 나는 걸까? 그 시절 누구나 품었을 미운 마음을 담은 일상개그드라마!",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/775337/thumbnail/thumbnail_IMAG10_e8e5d678-27f0-438b-863d-0cd036ac3b39.jpg,https://comic.naver.com/webtoon/list?titleId=775337&weekday=tue
프린스 메이커,수오수,수오수,드라마,공주님을 구하러 온 왕자님이 마녀의 저주로 5살 아이가 돼버렸다! 예정 없던 공주님의 육아가 시작되는데...... 10년 동안 마녀의 탑에 갇혀 자신을 구해줄 왕자님만 기다리던 공주님에게 어느 날 진짜 왕자님이 찾아왔다! 행복한 미래를 그리며 함께 성 밖을 나서는 순간 마녀의 저주로 왕자님은 5살 아이가 되어버리고...! 왕자님을 최고의 남편감으로 키우기 위한 공주님의 왕자 육성 프로젝트가 시작된다!,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/771095/thumbnail/thumbnail_IMAG10_7ea09324-d1e4-4ffc-935d-c7d5922651fa.jpg,https://comic.naver.com/webtoon/list?titleId=771095&weekday=tue
NG불가,고선영,고선영,로맨스,"드라마 덕후 '류재린', 드라마 각본 속의 세상으로 들어오게 되다! 그것도 최애캐를 연기한 배우, '이안'과 함께. 여기서 살아남으려면 여주 역할을 해내며 최애캐와 사랑을 연기해야만 한다는데..?! 인기 배우와 찐팬 덕후의 생존 로맨스",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/774022/thumbnail/thumbnail_IMAG10_5aa0b458-6ded-4af1-9038-d5fd091c56c8.jpg,https://comic.naver.com/webtoon/list?titleId=774022&weekday=tue
피로만땅,샤니,샤니,개그,"<203호 저승사자> 샤니 작가 신작. 취준생 유림은 밤 9시에 면접을 보러오라는 연락을 받고 찾아갔다가 우여곡절 끝에 합격한다. 그녀가 맡은 일은 보디가드. 하지만 그녀가 지켜야 하는 건 언제 자신을 흡혈할지 모르는 위험한 뱀파이어?! 뱀파이어 헌터들에게서 뱀파이어를 보호하면서 벌어지는, 누가 누구를 지키는지 모를 아찔한 개그 웹툰. 과연 유림은 뱀파이어를 지켜낼 수 있을까!",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/758672/thumbnail/thumbnail_IMAG10_060c8fcd-be1e-46bf-807a-f393e6f1bef2.jpg,https://comic.naver.com/webtoon/list?titleId=758672&weekday=tue
인문학적 감수성,교날,번암,드라마,"타투이스트 감수성에게는 남들과 다른 비밀이 하나 있다. 바로 살아움직이는 그림을 그린다는 것!  이런 이상한 능력 덕분에 깡패처럼 보이는(?) 손님에게 새겨주었던 용 문신이 탈주를 하게 되고,  극대노한 상태로 찾아온 그녀와 모종의 사건으로 엮이면서 거절하지 못할 제안을 받는데...",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/759923/thumbnail/thumbnail_IMAG10_c7fec612-52af-425a-9ed6-c6d1c8fcb083.jpg,https://comic.naver.com/webtoon/list?titleId=759923&weekday=tue
하나in세인,석한,석한,스릴러,"교내 소문난 또라이 '세인'에게 단 하나뿐인 절친 '하나'. 세인은 둘의 관계가 영원하길 바랐지만, 왜 인지 하나는 점차 멀어져 간다. 그 무렵 나타난 전학생 '진사배'. 천재 아티스트인 사배는 전학 첫날부터 하나를 멋지게 그려내, 하나의 관심을 독차지한다. 질투를 느낀 세인은 사배의 스케치북을 찢으려다 충격적인 그림을 발견하게 되는데..",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/769987/thumbnail/thumbnail_IMAG10_434658ce-7ea8-496c-a421-4c02cdb37ab6.jpg,https://comic.naver.com/webtoon/list?titleId=769987&weekday=tue
찐:종합게임동아리,소장,소장,드라마,트라우마로 인해 일부러 게임을 피하며 살아온 '김 진'. 진이는 신입생 환영회에서 만난 '정진아'의 제안으로 우연히 동아리에 들어가게 되는데... 알고 보니 동아리의 정체는 전력을 다해 게임을 즐기는 종합게임동아리였다! 게임에 항상 진심인 승부욕 강한 여섯 청춘들의 즐거운 동아리 활동!!,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/771018/thumbnail/thumbnail_IMAG10_42511c3a-e91b-4946-a345-b4eb716e1e62.jpg,https://comic.naver.com/webtoon/list?titleId=771018&weekday=tue
전지적 독자 시점,"싱숑,UMI",슬리피-C,판타지,"'이건 내가 아는 그 전개다' 한순간에 세계가 멸망하고, 새로운 세상이 펼쳐졌다. 오직 나만이 완주했던 소설 세계에서 평범했던 독자의 새로운 삶이 시작된다.",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/747269/thumbnail/thumbnail_IMAG10_55801c29-223f-46a0-a446-2e55d3024e71.jpg,https://comic.naver.com/webtoon/list?titleId=747269&weekday=wed
헬퍼 2 : 킬베로스,삭,삭,액션,역시는 역시 역시군. 킬베로스 트라이브의 대장 장광남이 펼치는 스트릿 액션 만화.,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/670143/thumbnail/thumbnail_IMAG10_d2f956f7-2541-4b97-b933-e4aaa2564d14.jpg,https://comic.naver.com/webtoon/list?titleId=670143&weekday=wed
조조코믹스,이동건,이동건,로멘스,"<유미의 세포들> 이동건 작가의 로맨스 시트콤 신작! 오늘 할 일을 내일로 미루는 평범한 직장인 은조, 그녀와는 다르게 외모와 매너 모든 것을 철저히 관리하는 직장동료 조완. 케미 좋은 두 사람의 다양하고 유쾌한 단편들이 여러분들을 기다리고 있습니다. 매주 수토! <조조코믹스>에서 단편만화 같은 일상을 즐겨보세요!",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/774862/thumbnail/thumbnail_IMAG10_a192356d-8ef5-4e95-94eb-4f71b4ad09e9.jpg,https://comic.naver.com/webtoon/list?titleId=774862&weekday=wed
캐슬,정연,정연,드라마,"복수를 위해 칼을 갈아온 특급 킬러 '김신', 뒷세계 '절대권력'과의 목숨 건 한판 승부!",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/736744/thumbnail/thumbnail_IMAG10_52c79b5c-7d5e-48ff-a377-ee247b3134bd.jpg,https://comic.naver.com/webtoon/list?titleId=736744&weekday=wed
화산귀환,비가,LICO,시대극,대 화산파 13대 제자.천하삼대검수 매화검존 청명.  천하를 혼란에 빠뜨린 고금제일마 천마의 목을 치고 십만대산의 정상에서 영면. 백 년의 시간을 뛰어넘어 아이의 몸으로 다시 살아나다. ......뭐? 화산이 망해? 이게 뭔 개소리야!?,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/769209/thumbnail/thumbnail_IMAG10_13ff2e28-686a-42de-890e-9289550978bc.jpg,https://comic.naver.com/webtoon/list?titleId=769209&weekday=wed
튜토리얼 탑의 고인물,방구석김씨,루비,액션,저주로 인해 튜토리얼 탑에 갇힌 헌터. 레벨업을 하며 넘사벽 능력을 갖게 된 그가 12년 만에 탑 밖의 세상에 나간다!,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/738694/thumbnail/thumbnail_IMAG10_728d40b3-1224-4e00-b7a8-d16d9adbe137.jpg,https://comic.naver.com/webtoon/list?titleId=738694&weekday=wed
급식아빠,김재한,김재한,액션,<부활남> 김재한 작가의 신작! 딸바보 웹툰작가의 갑작스러운 죽음. 학원액션 만화를 그리던 능력(?)을 살려 일진 서클 12간지로부터 딸 다연이를 지켜라! 딸이 괴롭힘당하는 모습을 보게 된다면? ...이건 못 참지. 내 딸 건드는 새끼들 다 조져버림.,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/758662/thumbnail/thumbnail_IMAG10_576bcc2c-ea9e-4f37-8fe2-dc1faed26f10.jpg,https://comic.naver.com/webtoon/list?titleId=758662&weekday=wed
남주의 첫날밤을 가져버렸다,"황도톨,티바",MSG,로맨스,소설 속 엑스트라인 백작 영애 리플리로 빙의 된 여주인공. 이왕 이렇게 된 거 전생에 경험하지 못한 귀족의 화려하고 풍족한 삶을 만끽하기로 한다. 파티장 구석에서 혼자 술을 즐긴 것까진 기억나는데…  다음날 깨어보니 남주의 침대에 누워있는 것 아닌가!,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/749639/thumbnail/thumbnail_IMAG10_51043632-6c82-4e51-ab7a-5945724f0df8.jpg,https://comic.naver.com/webtoon/list?titleId=749639&weekday=wed
탈영일지,아포리아,아포리아,드라마,1984년 군생활을 이어가던 ‘최금혁’은 선임들의 모진 갈굼과 믿었던 여자친구의 배신으로 매일 지옥 같은 하루를 보낸다. 괴로운 생활에 지친 금혁이는 근무 중 선임의 조롱을 견디지 못하고 결국 선임을 쏘고 달아나게 되는데... 은신과 도주가 반복되는 생활 속에서 금혁이는 무사히 추격자들을 따돌릴 수 있을까?  괴로운 군생활에서 도망쳐 나온 탈영병 최금혁과 그를 쫓는 조충호 대위의 추격 스릴러!,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/773523/thumbnail/thumbnail_IMAG10_0ace2972-ff78-441e-822f-adcb6c62b0ab.jpg,https://comic.naver.com/webtoon/list?titleId=773523&weekday=wed
일렉시드,손제호,제나,액션,<노블레스> 손제호 작가와 <소녀더와일즈> 제나 작가가 만났다! 고양이 몸에 깃든 각성자 카이든과 각성능력을 숨겨온 고등학생 지우  러블리 2인조의 액션 판타지,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/717481/thumbnail/thumbnail_IMAG10_abd208ef-46dd-42ef-942e-df70b9e27386.jpg,https://comic.naver.com/webtoon/list?titleId=717481&weekday=wed
노곤하개,홍끼,홍끼,일상,귀여운 멍멍이들과 함께하는 노곤하지 않은 일상 이야기,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/702672/thumbnail/thumbnail_IMAG10_fc61362a-daff-4129-a2bf-d821fcff42bf.jpg,https://comic.naver.com/webtoon/list?titleId=702672&weekday=wed
여주실격!,기맹기,기맹기,드라마,'약'한 여배우 천리사 더이상 배우같은건 하고 싶지 않다던 그녀의 복귀 스토리!,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/738143/thumbnail/thumbnail_IMAG10_16c4ab06-9875-4e0a-b7d9-94f1e3976b5e.jpg,https://comic.naver.com/webtoon/list?titleId=738143&weekday=wed
세상은 돈과 권력,한동우,이도희,드라마,"재벌 3세가 일반 고등학교에 들어오면서, 선생들과 학생들은 거대 자본에 굴복해 권력을 차지하기 위한 '두뇌싸움'이 난무하는 학교로 바뀐다. 이 학교의 법칙을 부수기 위해 천재 '단건우'가 전학온다.",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/710747/thumbnail/thumbnail_IMAG10_62a436dc-7b3e-405a-b143-a7ecf2cd0485.jpg,https://comic.naver.com/webtoon/list?titleId=710747&weekday=wed
66666년 만에 환생한 흑마법사,"타루, 화봉",파사,판타지,"강대했던 흑마법사 디아블로 볼피르. 12신의 계략에 당해 억겁 속에 봉인되었지만, 그로부터 66666년이 흘러 다시금 이 땅에 강림한다! ""응애!"" 웰턴 백작의 갓 태어난 장남으로. 딥다크 매직 판타지 시작!",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/775141/thumbnail/thumbnail_IMAG10_c5ad3b9a-8ca8-41c1-8ce6-646c46d6fd17.jpg,https://comic.naver.com/webtoon/list?titleId=775141&weekday=wed
연놈,상하,상하,드라마,"중2 여름, 가지 말라는 말도 좋아했다는 말도 하지 못한 채 보낸 그녀가 3년 만에 나타났다. 지나버린 시간과 마주한 소년 그리고 소녀의 이야기",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/667573/thumbnail/thumbnail_IMAG10_71dd6b56-3beb-4c03-82ce-d77cb470c46e.jpg,https://comic.naver.com/webtoon/list?titleId=667573&weekday=wed
나쁜사람,둠스,둠스,개그,착한 남자가 좋다는 그녀의 이상형이 되기 위해 10년 동안 노력했다.  그런데! 갑자기 나쁜 남자가 좋다는 그녀...  오늘부터 난... 나쁜 남자로 다시 태어난다.,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/750184/thumbnail/thumbnail_IMAG10_113cf716-dc7d-4f97-b6a9-a904b55c0ff4.jpg,https://comic.naver.com/webtoon/list?titleId=750184&weekday=wed
닥터앤닥터 육아일기,닥터베르,닥터베르,일상,"산부인과 의사 엄마의 임신과 출산, 공학박사 아빠의 논문 기반 육아. 완벽할 것만 같은 이들의 앞길은 과연 순탄할까? 탄탄대로를 달리던 두 사람의 좌충우돌, 우여곡절 중구난방 육아 이야기! 웃다 울고, 울다가 웃게 되는 최고의 항문용 발모제툰!",네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/732955/thumbnail/thumbnail_IMAG10_404a37ed-7552-41bb-8138-3ea97cc7bb03.jpg,https://comic.naver.com/webtoon/list?titleId=732955&weekday=wed
고삼무쌍,B급달궁,하마,액션,천년간 사라진 무림이 현대 고등학교를 배경으로  되살아난다! 무림인들의 고교습격!  장르파괴 무협학원액션,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/728126/thumbnail/thumbnail_IMAG10_49208c45-8d35-4e1e-b7eb-efca7ff405b9.jpg,https://comic.naver.com/webtoon/list?titleId=728126&weekday=wed
빌드업,911,911,스포츠,축구덕후지만 볼보이만 5년째?!  빵셔틀 강마루의 열혈청춘 축구드라마,네이버 웹툰,https://shared-comic.pstatic.net/thumb/webtoon/750826/thumbnail/thumbnail_IMAG10_ffc8691b-a61c-42e5-9bce-51aac85e447c.jpg,https://comic.naver.com/webtoon/list?titleId=750826&weekday=wed
